transcript_id,month,conversion_likelihood,reasoning,key_phases,prospect_keywords,emotions_detected,location,education,organization,date
59_20250121,Jan,0.62,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion",", Yeah, fine, Saturdays and Sundays, Saturdays, Sundays, point, lot, questions, Yeah, section, happening, people, start, Yeah, perceive things, perceive, things, median, missed, mentorship, yeah, register, mba.com, Yeah, Sounds OK Suman, Suman, months, months Yeah, Sounds, talk, offer, Yeah, Fabrica in City, City Center, gonna, misery, Fabrica, City, Center","approval,gratitude,admiration",No Info,No Info,No Info,No Info
5_20250104,Jan,0.62,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, thinking, sat, good, marks, exam, test, hours, yeah, mba.com open, questions, question, hard questions, wrong, silly, engineering, Yeah, online, videos, honest, wanted, leave, test, toilet, yeah, case, February, GMAT goes wrong, surrounding, percentile, GMAT, case my GMAT, guess, Yeah","approval,approval,gratitude,optimism",No Info,No Info,No Info,"27th, Jan 30th"
60_20250124,Jan,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Yeah, professional, working, 9:00, working professional, years, good scholarship, 9:00 to 5:00, internship being accounted, completing, years, Yeah, year, completing three years, universities, hours, Yeah, week wise plan, wise plan, week wise, week, weekly week wise, yeah week wise, wise, Yeah, finding, good, improve, , Yeah","approval,gratitude,admiration",No Info,No Info,No Info,No Info
61_20250124,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","Tiga Tiga, Yeah, audible, good, Tiga, Yeah yeah, cons, explored, Yeah, working, , eventually missed, learned, miss, skip, turns, significant, test, eventually, content data interpretation, month thing, pretty decided, duration I feel, option of referring, referring to content, content data, data interpretation, Yeah, time","approval,approval,gratitude,optimism,optimism",No Info,No Info,"Tiga Tiga, GMAT",No Info
62_20250124,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","Yeah, Nice, Delhi, fine, college, student, lot of people, Yeah, people, meeting a lot, undergrad, Parashar PARAPARA SHARERER, year, lot, Yeah, GMAT, Google, weekends, books, searched, login, great, Yeah, correct, data, Eiki Kuchilo, understand, data insights, extra data, Eiki, quant, math in general, good, general, math, Tabi Pachi, Kekhara picks, Jodoke reviews, Bakigo companies, screen GMAT Club, Sony, GMAT Club, Bakigo, Yeah","approval,gratitude",Delhi,No Info,No Info,No Info
63_20250127,Jan,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","March or April, Couple of months, GMAT prep, months, April, years, Couple, March, Offshore and AUM, aiming at Pounds, GMAT Focus, Cambridge Offshore, GMAT, GMAT score, Pounds, AUM, college days, event organizations, yeah, March and April, days, back, college, event, Yeah, months, correct, yeah sectional mocks, part, month, yeah sectional, exams, suppose, mock test, doubts, test, mock, provided, sectional partner, partner, mentor, contact, e-mail, share this video, share, video, Nice having interactive, Nice, interactive session, interactive, session","approval,gratitude,optimism",No Info,No Info,"gmatclub.com, GMAT",4 1/2 years
64_20250127,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","computer science degree, college Bangalore, computer science, science degree, college last year, Bangalore, GMAT before November, college, year work experience, work experience correct, work experience, year work, experience correct, EGMAT, year, Question, yeah, months, MSR, correct, Arithmetic, give, put, hours, Yeah, move, Yeah, clear, sectional tests, tests, routine, plan, basically, sectional, Yeah, studying completely, completely, lost touch, touch of studying, lost, touch, studying, Awesome","realization,gratitude,optimism,admiration,optimism",No Info,"science, computer science",GMAT,No Info
65_20250127,Jan,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","EDMA so NBA, Yeah, ECMAT, CAD, EDMA, NBA, Google, Google straight, Yeah, hours, humble, Saturday, Basically, working, give, senior verbal SME, Yeah, verbal SME, working with Egmap, Pratyusha, senior verbal, SME, Egmap, hey, work, work and work, contacting with mentors, response time, answer answer, hours, answer, mentors, understand, contacting, Yeah, ","approval,gratitude,optimism",No Info,No Info,"CAD, Google, NBA",No Info
66_20250128,Jan,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Clash to university, BBA in business, analytics from Clash, business analytics, BBA, Clash, June, university, Origin, solving questions, video, questions, workable, cover, fundamentals, solving, push program, program, percentile, connecting, students, push, access, things, month, videos, helping, demo class, comprehension, show, number, mock, Yeah, number, video, concept, click, talk, numbers, tired after work, sake of pushing, tired, work, sake, pushing, fact that generally, generally in academics, Yeah, bye","gratitude,optimism",Clash,No Info,BBA,No Info
67_20250128,Jan,0.62,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","honors agriculture, GMAT, AMD preparation, GMAT exam, CAT exam, CAT, giving a shot, agriculture, giving the shot, GMAT club, free GMAT club, GMAT, year, free GMAT, giving, shot, Data insights, insights we based, Data, insights, based, mock, practice, Yeah, CAT exam, CAT, planning to extend, planning, correct, CAT exam preparation, exam, mocks, MAP, great, Yeah, enrolled, trial, planning, free, video, Yeah, months, September, Awesome, good, years, job, joined, Yeah, Awesome","approval,gratitude,gratitude,optimism",AB,No Info,"GMAT, CAT, BC, AMD",2022
68_20250129,Jan,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Badruka Commerce, Badruka College, Commerce and Arts, College of Commerce, Commerce of Badruka, chartered accountancy, Badruka, Commerce, college, Yeah, completed my intermediate, completed, Bcom, California Foundation, California, NMMS, Yeah, videos, median points, median, points, Yeah, head, verbal, improved earlier, assumptions, video, idea, heck, Yeah, GMA live, GMA, live, recent update, correct live, Yeah, mother, update, cousin, told, enrolled, Makes sense, sounds good, sense TK sounds, Yeah, Makes, good, Awesome, sense","approval,gratitude,optimism","India, California","arts, commerce","Badruka Commerce, Badruka College of Commerce",2025
69_20250130,Jan,0.38,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","looked, manage, give your mock, study plan, start, mock, show, functionality, points improvement, quantum verbal, improvement, points, verbal, Yeah, quantum, point, hours, students, stage, hour, day, month of February, skill, set, verbal questions, pace view, questions, verbal, conclusion, pace, important part, view, , spoken to people, pretty determined, taste of cat, thing, remain diligent, people, daily commitment, commitment and remain, Fine, Katamohi Jaiga, Yeah, February, Jaiga, Katamohi, put focus, time","approval,optimism,optimism",No Info,No Info,DI,No Info
6_20250104,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","Yeah, good, GMAT and yeah, GMAT, yeah, learn, started, idea, yeah, test, people to give, learning, mark, people, give, pay, package, Yeah, results, website then pay, pay or buy, Gmats, GMAT, back, Yeah, link, payments, send, Sir, Feb, Yeah, make, financially, Yeah","gratitude,gratitude",No Info,No Info,No Info,No Info
70_20250131,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","August or September, year, appearing, preparing of GMAC, Hindi, thinking, Hindi background, started thinking, yeah, year, years, June, July, August, June or July, Mac Focus Eddies, solve the problem, wanted to learn, basics understanding, Yeah, lot of sites, lot of things, maths, problem, thing, kind, , wanted internal process, internal process, wanted internal, official guide, official, GMAT official guide, select the mentor, process, Yeah","approval,approval,admiration,optimism",Hindi,b.tech,"NGP, Deloitte, GMAC, B.Tech","2018, 12th"
71_20250129,Jan,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","write Gmap, weeks ago, decision very recently, recently to write, Gmap, PDF kind, week, weeks, March or April, Yeah, March, April, work, process, ISP, year, GMAT official guide, GMAT, yeah, GMAT GMAT official, GMAT official, GMAT GMAT, official guide, guide, Yeah, Data in text, Data, Data insights, text, type of questions, confused, questions, , thinking","gratitude,optimism",No Info,No Info,"ISP, PDF",No Info
72_20250129,Jan,0.62,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, Ayush Mann, Thoda Thoda, year, Ayush, cat, Thoda, offline, good score GMAT, GMAT, Yeah, score GMAT, friend gave, gave the cat, gave, good score, Yeah, journey, give, starting score, goal, aligns, score, preparation journey, Yeah, months, GMAT, understand, Prep, month program, friends, give the GMAG, yeah, alright, Yeah, start in general, planning to start, yeah, general, planning, start, week, patience","approval,gratitude,admiration",No Info,No Info,"CAT, GMAT",No Info
73_20250130,Jan,0.75,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion","Mart or GRE, Yeah, Mart, GRE, English teacher, Kenyan, teacher, English, English provision, GRE, IELTS yeah, yeah, Mac or GRE, Mac, English, English proficiency, time, started watching, scored, started, watching, Yeah, India, English, born English, password, giving, instructions, correct, Yeah, months, clicked, feel, subscribe, April, exam in April, month, April, Yeah, break in May., free, bracket, permission from work, personal businesses, May., Yeah","gratitude,optimism,gratitude,admiration,optimism","Kenya, Thailand",No Info,"GRE, G Mart",1213 years ago
74_20250202,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","integration Yeah, yeah correct, correct, Yeah, month Yeah, Deloitte USA, month, ABC or ISP, cold mark, scored very bad, scored, give, Yeah, mark, honest, cold, , Yeah, call, voice call, video call, Give, option to schedule, schedule like voice, ending, Yeah, year, calendar year, attempts, slots, calendar, consulting, correct, bit nervous, nervous or stressed, Visa card, bit, nervous, stressed, Yeah, Visa, finding STEM, lottery system, visa that lottery, STEM, Yeah, correct, system, stories","approval,gratitude,optimism,optimism",No Info,No Info,"GMAT, ISP, Deloitte USA, Workx, ABC",5-6 months
75_20250202,Feb,0.0,No Info,No Info,"bit candid, chance to check, bit, candid, agenda, video, shared, chance, call, page book, equivalent, book, safe, page, free information, Mid of September, Start writing, smaller self achievement, months of Mar, purpose of MBA, baseline score, Start, achievement, writing, mentor, Yeah, Phase, solve, mentor support, Facebook Messenger, screen, suppose, default as skip, Yeah, Suppose, operations, skip, class, master, default, life class model, life class, class model, majority of tracking, conceptual level, fundamental level, depth understanding, life classes, ",No Info,No Info,No Info,No Info,No Info
76_20250202,Feb,0.5,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","years back, basically Bangalore based, completed my Bcom, Bangalore based, basically Bangalore, back, Bangalore, years, Yeah, shortlisted, India, schools abroad, ISB, years, year, Europe, pretty tight, Princeton Review, hours, weekdays are pretty, weekdays, working, Yeah, problem, Yeah, good, Yeah, safer side, aware, side, risk, month, safer, yeah, week onwards, started, thinking, week, onwards, correct, received that correct, good, Yeah, Awesome, insightful","gratitude,admiration",No Info,bcom,Bcom,No Info
77_20250203,Feb,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","beginning, finishing college, college, months, MBA program, English, start sort, sort, Duolingo English test, Duolingo English, English, Duolingo, GMAT, English test, English task, reading English, GRE, GMAT, works, GMAC focus, focus, focus specifically, lose my absolutely, GMAC, , taking the practice, Jmac club, Jmac club gave, grateful Sandeep, club gave, club, Jmac, taking, Yeah, Sandy","gratitude,optimism,gratitude,optimism",No Info,No Info,"MBA, Harvard",the middle of 2025
78_20250204,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","Yeah, Yeah, wanna, wanna yeah, move to Europe, Europe, TTP, score, scores, Yeah, weeks, difficult time, time, lot of time, finding, live session, difficult, Yeah, train, hours, cool, time, early, weekends, weekend, Yeah, day, meal push program, weekends, weekday, push program, meal push, program, Yeah, work, Thursday, weekend, early, day, tomorrow, event","approval,optimism,approval,gratitude,optimism,optimism",No Info,No Info,No Info,No Info
79_20250204,Feb,0.75,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, audible, Yeah, fair, delivery, phone, Yeah yeah, Yeah, Yeah, months, love the Olympic, Olympic program, pretty, Olympic, cost, channel, Yeah, Indian base schools, targeting like Indian, Indian base, medium for ISB, Indian, ISB, planning, , Amrit for clearing, Yeah, Amrit, doubts, clearing","approval,gratitude,admiration,optimism",No Info,No Info,No Info,No Info
7_20250105,Jan,0.25,Prospect showed positive emotions (more than 2) during wrap-up/Q&A,"Q&A,Wrap","MBA, Vaibhav, NMS Mumbai, India, GMAT, preparing, Thomson Reuters, Introduction, Yeah, GMAT, questions, feel, approach, time, spend, hours, idea to attempt, Yeah, give, hard level question, good idea, hard question, question, wishes, Yeah, sleep late, late, sleep, timeline, prefer studying, studying at night, night after exam, personal difficulty, live session compared, ahead and revise, live session, ahead, ahead with revision, ahead and solve, live, yeah, live sessions, self-paced was good, self-paced, Live, areas, Cat, answering, correct, assign, mentor assigned, mentor, good, send an e-mail, Awesome, enroll","approval,realization",India,No Info,"CAT, Thomson Reuters, NMS Mumbai, GMAT",2019
80_20250204,Feb,0.75,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion",", Yeah, Amrit, East GMAT, solving, bit, test, East, GMAT, Yeah, Yeah, mentor, touch, explain the chat, find, hard to Matlab, Matlab understand, Matlab, Yeah, Monday, Monday to Saturday, Saturday, Monday onwards, Theek Yeah, Saturday basis, Theek, Sundays I plan, work, hours, Sundays, yeah, plan, yeah yeah, Amrit","realization,gratitude,admiration,optimism",No Info,No Info,No Info,No Info
81_20250205,Feb,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Airlines in July, United Airlines, Hansraj College, prepare, give, good, joining in United, economics at Hansraj, India only colleges, examinations in May., semester examinations, colleges in India, India, May., attempted few questions, reading comprehension, Yeah, free practice questions, GMAT, offering free practice, practice questions, Ahmedabad would put, accept GMAT, offering free, percentile, preparation, stuck, student, inference, expert in inference, student is struggling, struggling in inference, , sort good sort, sort good, good sort, sort after place, sort, Yeah, written, place","gratitude,optimism",No Info,No Info,"United Airlines, Hansraj College",No Info
82_20250205,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","GMAC prep, YouTube videos, lot of options, Yeah, GMAC, prep, month, resources, yeah, March, good, complete, hours, good day, MAT, days, Yeah, Yeah, kind, thing, mock test, test and yeah, stand correctly, decision based, benchmark level, mentioned about CFA, mock, yeah, Yeah, time, hours, weekend, mock, test, requires, bit, Yeah, WhatsApp","approval,realization,gratitude",India,No Info,"GMAC, GMAT",No Info
83_20250205,Feb,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Lucknow Pradesh, Yeah, CAT, happened, Pradesh, CAT happened, CAT preparation, Lucknow, Yeah, give, correct, minute, Sunday, website, GMAC thing, Mac, Yeah, Give, minute, IMS, majorly for IMS, majorly, spend, hours, Yeah, strategy expert, day, verbal, verbal sections, critical reading skills, Yeah, middle, , Saturday, Alright, connect","gratitude,optimism",No Info,No Info,"CAT, Lucknow Pradesh",the 8th of December
84_20250206,Feb,0.12,Agent maintained confidence or relief near end,No Info,"India only times, times or ISB, programs in India, Final goal, goal I targeting, targeting for executive, executive programs, school programs, range compared, e-mail, percentile, bit, Scroll, range, compared, yeah, finish the Yeah, April, questions, finish, plan, Yeah, quant, study plan, hit the target, critical reasoning, master comprehension, called master comprehension, module called master, module, reasoning, live, , immediately question, questions to estimate, estimate, question, immediately, questions, question after question",optimism,India,No Info,No Info,No Info
85_20250206,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","Yeah, nice, Mumbai, great, thinking, Yeah, job perspective, thinking to pursue, job, GMAT, MBA, maths, ISV ISV Hyderabad, Yeah, ISV Hyderabad, ISV ISV, dole, ISV, GMAT online classes, understand, fine, dollar rate, Unku reach, Yeah, reach, dollar, rate, Unku, Yeah, fine, prepared, e-mail, California unkarame Shreyas, job, laptop, Yeah, California unkarame, unkarame Shreyas, Free, good, chat bot option, mail ID space, space TJ page, chat bot, bot option, cleared my California, thinking, mail","gratitude,gratitude",Mumbai,No Info,No Info,No Info
86_20250207,Feb,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","GMAT plans, days ago, onboarding call, April, GMAT, online programs, end of April, days, double checked, yeah, true, Gmail, double, checked, hours every day, day, Yeah, give, entire month, month got wiped, putting five hours, hours additional, additional per week, week and entire, wiped, Entire one month, China and Chinese, university in China, Chinese just love, love exams, GMAP, China, Chinese, yeah, Yeah, cool, correct, Awesome, Hyderabad, good, worried, months, cool, Yeah, Nice, Awesome","gratitude,optimism",Reddit,No Info,"AG, GMAT","the end of April or 22nd of April, a few about 5 days ago"
87_20250207,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","good, Awesome, questions, kind of questions, kind, starting of Feb, checking what kind, understand what kind, London Business School, ISB and SPJ, London Business, Business School, picked ISB, target colleges, ISB, SPJ, Yeah, entire, offer, platforms, level, personalization, tomorrow, mentioned, Yeah, September, till September, wanted, date, program, lost, concern, common admission test, test last year, attempted another exam, common admission, admission test, Yeah, year, reason, questions and quant, lot of questions, mentioned, quant, lot, questions, Yeah, end, yeah","approval,approval,gratitude",No Info,No Info,No Info,45 days
88_20250207,Feb,0.5,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","yeah, good, good enough good, hours, free, planning, put, weekly, yesterdays mock, actual exam, data insights quads, verbal and data, data insights, Yeah, verbal, insights quads, Yeah, months, July then August, time, end of July, planning, prep, current score, GMAT Club, GMAT, months GMAT, pricing yeah yeah, yeah, months, pricing yeah, mock test thing, Yeah, lot, enroll, program, pushed, Yeah, give, Yeah, nice","gratitude,optimism",CR,No Info,No Info,No Info
89_20250208,Feb,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Yeah, give, searched for Iims, Yeah, ISB, Iims, year program, program, searched, year, Yeah, audible, problem, ohh, yeah, April, June, early June, planning for June, years, academics, wanted, test, July and August, month, Yeah, August, July, Theek hai, planning, Theek, Yeah","approval,gratitude,optimism",No Info,No Info,No Info,No Info
8_20250105,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","Yeah, GMAT, good, MVA from India, choosing GMAT, GMAT club, MBA firstly, firstly, Yeah, work experience, GMAT Focus edition, GMAT Focus, pretty, years, work, experience, Yeah, started, giving, ma.com, basic, preparation, formulas, works, critical reasoning part, verbal part, reasoning part, Yeah, critical reasoning, part, verbal, attempted, pretty clear, pretty, work, free trial, GMAT, clear, dashboard, curriculum, Yeah, Ohh, Yeah, fee structure, understand, fee, structure, plan","approval,approval,gratitude",India,No Info,"CAT, MVA, GMAT",No Info
90_20250208,Feb,0.75,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion","live trial session, couple of Gmap, Gmap that classes, yeah, started, live trial, trial session, full slot preparation, hours, reading comprehension, reading comprehension side, side, reading, comprehension, comprehension side, DILR part, fine, percent, score, yeah, Yeah, Indian, question, guess, helpful, Yeah","approval,gratitude,optimism,admiration,optimism",No Info,No Info,No Info,No Info
91_20250208,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","road map, working great, started, week, weekends, map, road, find times, June, lot of meetups, meetups I work, Yeah, goal, lot, meetups, work, initial mock test, entire study plan, real GMAT, student account, account who started, initial mock, mock test, test and studied, , Yeah","approval,approval,admiration,optimism,optimism",No Info,No Info,No Info,No Info
92_20250208,Feb,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","Yeah, computer, give, Yeah, university, Amsterdam, GMAT, Awesome, joined, honest, bachelor, yeah, started, Generally, calculus, started university, good, university, statistics, Yeah, GMAT Yeah, February and March, lot, lot of exams, prep Stanislaw, clicked, exams in February, yeah, test, certificate, points, officially, Yeah, break, motivated, Yeah","approval,optimism,approval,optimism,optimism",No Info,No Info,No Info,No Info
93_20250210,Feb,0.38,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap","Yeah, prefer cell study, sort, sort of yeah, material sort, cell study, prefer cell, proper plan, Teams chat, Yeah, chat I shared, Teams, shared, chat, part, good, Yeah, month, month kind, kind, things, live, , job, GMAT, valid, yeah, fresh job, thing valid, wondering, cat, Yeah","approval,gratitude,admiration",No Info,No Info,No Info,No Info
94_20250210,Feb,0.12,Agent maintained confidence or relief near end,No Info,"Yeah, question, questions, initially, option, revisited, made, mistake, YouTube videos, verbal, details, YouTube, videos, Yeah, majorly penalized, questions, time, neutral, opposed, hours, questions, month, kind, month time, type insights, change Danya, thing, insights, type, Danya, planner, distance, median score, journey view, median, view, score, journey, stay, points, data sufficiency stage, TPA Stage, MSR stage, Gita Stage, stage, sufficiency stage, test readiness, sectional box, awake, Bye, long",admiration,No Info,No Info,No Info,No Info
95_20250211,Feb,0.25,Prospect showed positive emotions (more than 2) during wrap-up/Q&A,"Q&A,Wrap","working in corporate, corporate since past, graduated from ITBHU, working in product, past, years, working, MBA, Yeah, prepared for GMAT, GMAT, anymore, sit, questions, sit anymore, span anymore, quant part, Yeah, practice, part, quant, sections of information, problem, faced, Yeah, grade, questions, gonna, learning the concepts, headphones, lessons, score, , Yeah, part, spoken, Yeah","approval,approval",No Info,engineering,GMAT,"past 3 1/2 years, next 5-10 years, 6-7 months"
96_20250211,Feb,0.25,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained confidence or relief near end","Q&A,Wrap",", section selection, giving your test, sections are adaptive, order you giving, called master comprehension, adaptive, order, section, work experience required, work experience, experience required, role, work, experience, required, stage, called Journey View, Journey View, called Journey, Journey, View, quizzes, Yeah, called, Saturdays, workshops, fourth week, repeat the content, week, process, point in time, apply the process, fair, work, GMAT, kind of questions, identify your strengths, strengths and weaknesses, scary, GMAT related, share","approval,optimism",No Info,No Info,No Info,No Info
97_20250212,Feb,0.75,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion","CAT and Zat, preparing for CAT, point of time, small break, Rabu, May., CAT, Zat, general practice problem, Yeah, problem today, practice problem, problem, general practice, video, ICSE, Critical reasoning, section in CAT, correct, Critical, reasoning, CAT, entire comprehension, entire thing, nice, correct, connect, video chat, mentor, figure, correct Mail system, correct Mail, Yeah, INR change, INR, perfect, additional discount, wanted, change, additional, GMAP trip, yeah, amount of time, hours a day, dedicate some amount, GMAP, showed, guide, Vaibhav, Yeah, time, text, taking, drop","approval,gratitude,gratitude,optimism,admiration",No Info,"science, bachelor, computer science","XLRI, CAT, CAD, GMAT","5 months, 2024 May"
98_20250212,Feb,0.38,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Agent maintained high confidence or relief near end","Q&A,Wrap","good resume, year work experience, resume, yeah, university, work experience, good, goal, deadline May., prepare for GMAT, May., couple of books, wanted to prepare, score, aiming, deadline, videos on YouTube, watch some videos, practice, Friday, Monday to Thursday, YouTube, Monday, watch, Yeah, math, math problems, CFA level, problems, CFA, weekend, started, , grade, grade a grade, critical reasoning, Yeah, reasoning, telling, critical, Sandeep Ahmed, Ahmed, Sandeep","gratitude,admiration,optimism",No Info,No Info,No Info,No Info
99_20250211,Feb,0.5,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A,Low stress or confusion during price discussion,Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, working, score, bad, camera, ojis, Yeah, VBA program, fine, English, VBA, Australia preferably, English coming, Australia, correct, Yeah, recommended, Atavia recommended, friend Atavia, Atavia, GMAT, gave the GMAT, Yeah, Sets, sets sets, machine, correct, gonna, happen, found, important, mentorship, , Yeah","gratitude,admiration",No Info,No Info,No Info,No Info
9_20250106,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A,Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","educational background, NMMS Mumbai, MBA, year, background, give GMAT, GMAT this year, terms, Yeah, found EG Mad, Mad, road map, start, talking and scrolling, scrolling among websites, hours on weekdays, Yeah, quals is fine, fine, quals, remember sentence correction, Yeah, sentence correction, remember sentence, sentence, correction, remember, cool, forward, start, correct, Yeah, structure, Yeah, questions, answers, nice, Yeah","approval,gratitude",Mumbai,No Info,GMAT,No Info
