transcript_id,timestamp,text,speaker
47,34:40:00,But make sure that you access this planner only when you're logged into your account.,agent
47,34:47:00,OK.,prospect
47,34:47:00,Wow.,prospect
47,34:47:00,OK.,prospect
47,34:48:00,Yeah.,agent
47,34:48:00,OK.,agent
47,34:48:00,That's when it's going to work.,agent
47,34:50:00,Otherwise it will not because you know you have not purchased the course and it is not made in your paid account.,agent
47,34:57:00,So here you are.,agent
47,35:02:00,I have shared the PSP with you already.,agent
47,35:05:00,"Now if I'm looking at the PSP, let me share my screen so that you know what I'm talking about here.",agent
47,35:14:00,OK.,agent
47,35:14:00,"So 545 to 685, it's taking us about four months, OK, June, July, sorry, Feb, March, April and May.",agent
47,35:27:00,So it's exactly taking us four months.,agent
47,35:30:00,"So I would say, , that you can buy a four month course from EG MAT to keep your subscription on for all those days.",agent
47,35:40:00,And then you can always go for a one week extension or whatever it is.,agent
47,35:45:00,You know that we can work out later if we want to keep that subscription on till 28th of May that we'll figure out how to do.,agent
47,35:53:00,"But yeah, I would suggest that a four month plan is what will work for you at this point in time if you were to buy this program, this is this will cost you 299, OK, 99 US pharma plan, 299 USD.",agent
47,36:13:00,"OK, nice.",prospect
47,36:15:00,Yes.,prospect
47,36:16:00,And I've already shared your a planner with you.,agent
47,36:19:00,"If you plan to take your as you were telling me over the text that, hey, you know, I'll look into some of the sections.",agent
47,36:26:00,"And then over the weekend, I want to do my mock test as well.",agent
47,36:30:00,"So once you write your mock test, just leave me a message that, hey, shut, I've done my mock test.",agent
47,36:35:00,Then what I will do is that I will create your planner on your real scores.,agent
47,36:41:00,"OK, nice.",prospect
47,36:42:00,Yeah.,agent
47,36:42:00,"And then you will have the real scores with your real target, everything because here I've just put in some, you know, imaginary numbers for you given that.",agent
47,36:52:00,"OK, this is you're, you're good in verbal, not so good in quantum, kinda OK ish in data itself.",agent
47,36:57:00,"But once you give me the mock test, mock test scores, then I will create the real planner for you and then I'll share share it with you.",agent
47,37:04:00,"But right now you can keep it for reference to just see that, OK, this is how every day will go and this is how what I'm going to put my course makes sense.",agent
47,37:13:00,Perfect.,prospect
47,37:14:00,"All righty , any other questions that you may have?",agent
47,37:18:00,Just a question.,prospect
47,37:19:00,I'm coming from Brazil.,prospect
47,37:20:00,Do you think that the 685 is a good is a good score for me to a because I know that there's a little bit different is if the person from USA from Europe.,prospect
47,37:29:00,I think it it has a variety.,prospect
47,37:32:00,"I think the 685 is OK, right.",prospect
47,37:35:00,"Yes, 685 is absolutely a perfect score for you don't because a lot of Indians also give GMAP Yeah.",agent
47,37:42:00,"So we tell them also that, you know, at least aim for 685.",agent
47,37:46:00,I would never encourage you to go anything be below this.,agent
47,37:50:00,"Let's at least aim for 685 and then let's work towards it and let's see where, where, where do we go.",agent
47,37:56:00,But at least 86685 is a good score.,agent
47,37:59:00,It's a very comfortable score.,agent
47,38:00:00,"I mean, if if I get 6685, I'm gonna go and sleep.",prospect
47,38:04:00,I'm not gonna worry too much about.,prospect
47,38:06:00,It's OK.,prospect
47,38:07:00,"Yeah, it's OK.",agent
47,38:07:00,Absolutely.,agent
47,38:09:00,OK.,agent
47,38:09:00,All right.,agent
47,38:11:00,OK.,prospect
47,38:11:00,So really clear.,prospect
47,38:13:00,Thank you for your time and for explaining me all of that.,prospect
47,38:16:00,I think I'll.,prospect
47,38:18:00,It will help me a lot.,prospect
47,38:19:00,My preparation time.,prospect
47,38:21:00,Sure.,agent
47,38:21:00,Thank you.,agent
47,38:22:00,"Thank you, .",agent
47,38:22:00,"Whatever you decide, just let me know you have my phone number.",agent
47,38:26:00,"Whenever you're done with my mock, just let me know and then we can.",agent
47,38:31:00,OK?,agent
47,38:32:00,Thank you.,prospect
47,38:33:00,All righty.,agent
47,38:34:00,Have a great rest of your day.,agent
47,38:35:00,Bye for now.,agent
47,38:36:00,For you too.,prospect
47,38:36:00,Bye.,prospect
47,38:37:00,Bye.,agent
63,00:02,"In organization for 4 1/2 years now and before that I did, we did.",prospect
63,00:08,"And for GMAT prep, I've been like, I'm practicing online some of the quantitative questions, critical reasoning.",prospect
63,00:17,Yeah.,prospect
63,00:18,OK.,agent
63,00:19,"So when you say practicing online, what are your resources right now?",agent
63,00:22,I'm work.,prospect
63,00:24,I'm practicing from gmatclub.com.,prospect
63,00:26,"OK, got it.",agent
63,00:28,And we are a few more resources here and there.,prospect
63,00:31,Got it.,agent
63,00:32,"But GMAT club is your main resource as of now, correct?",agent
63,00:36,Got it.,agent
63,00:37,And how long have you been preparing so far?,agent
63,00:41,"Couple of months, couple of months.",prospect
63,00:43,OK.,agent
63,00:44,Have you taken any full length mock test?,agent
63,00:46,"Not yet, but I'm planning to do it in coming week, correct, Yes, because you've been preparing for a couple of months.",prospect
63,00:53,"Very important to get a baseline of where you stand right now, correct?",agent
63,00:57,So that will allow us to know what are your strengths and areas of improvement and what are the areas we need to target.,agent
63,01:03,"So that is there, what's the plan?",agent
63,01:05,"When are you looking to give the exam this March or April, March or April?",prospect
63,01:12,"So, so you're looking to apply in round one this year, correct?",agent
63,01:15,Correct.,prospect
63,01:16,Got it.,prospect
63,01:16,"And which business schools are you aiming at Pounds, Cambridge Offshore and AUM.",prospect
63,01:27,Got it.,agent
63,01:28,Makes sense.,agent
63,01:29,Perfect.,agent
63,01:30,So March or April.,agent
63,01:31,So that gives us basically around two to three months in your prep right now.,agent
63,01:36,"Further correct, Correct.",prospect
63,01:38,Got it.,agent
63,01:38,And how many hours are you planning on devoting every day in your prep?,agent
63,01:43,"I'm like, I'm working right now.",prospect
63,01:45,"So weekends I do give 4:00 to 5:00 hours, but on weekdays it's always not possible.",prospect
63,01:54,"But I try to give one 1-2 hours, one to two hours.",prospect
63,01:59,Got it.,agent
63,02:00,"OK, makes sense.",agent
63,02:01,So right.,agent
63,02:02,So this is there.,agent
63,02:04,How did you find us?,agent
63,02:05,How did you come across EG Mat?,agent
63,02:08,"When I was looking with the resources, I came across EG Mat also.",prospect
63,02:12,But at the time everything is paid.,prospect
63,02:14,So I shifted to G Mat club.,prospect
63,02:16,There are some few practice questions and then one of my like mother's friend's child is also like in this.,prospect
63,02:25,They have I qualified and they are right now studying in Cambridge.,prospect
63,02:29,So they also referred me EG mad got it.,prospect
63,02:33,"OK, makes sense.",agent
63,02:35,So what are the questions you have for me about your private about the platform?,agent
63,02:39,"First thing is like, should I go for GMAT Full example GMAT Focus?",prospect
63,02:45,"OK, because I got to know that GMAT Focus is a better route.",prospect
63,02:50,So I was preparing for GMAT Focus.,prospect
63,02:51,Only for now GMAT the Classic is no longer an option.,agent
63,02:55,And actually it has no longer been been an option since 31st January 2024.,agent
63,03:01,It it has completely been replaced by GMAT Focus Edition.,agent
63,03:04,So almost for an entire year now it's only GMAT Focus Edition.,agent
63,03:08,"OK, So I guess I'm on right track then in GMAT Focus.",prospect
63,03:13,"So there is range, right?",prospect
63,03:15,"So the colleges I'm trying to target what, what par score I do need, correct.",prospect
63,03:22,"Like below that, there is no chance.",prospect
63,03:25,That is what I'm concerned.,prospect
63,03:27,"Got it, got it.",agent
63,03:28,"So typically the Business School that you mentioned, the median score is going to be close to six, 75685.",agent
63,03:33,Typically that's a median score.,agent
63,03:35,Always a good idea to aim at least 2030 points higher.,agent
63,03:38,"So the score that you've targeted, 705 is basically a good score to aim at these business schools.",agent
63,03:44,"In fact, I would say make it, make your target to be something close to 7:15.",agent
63,03:48,That's a 99 percentile.,agent
63,03:50,"Now, of course, that's a decent score to be aiming at the Business School that you mentioned.",agent
63,03:55,"Apart from that, other factors of your profile like your business, sorry, your work experience, your leadership experience, extracurriculars, academics, all of those matter as well.",agent
63,04:06,"So when you decide on the right GMAT score, you need to decide on the fact that what do you want that GMAT score to do for you.",agent
63,04:14,"For example, if you have a strong profile, you can arrange strong letters of recommendation, then you're safe enough targeting even the median score, something like a 685.",agent
63,04:22,"If there are parts of your profile which you feel need to be offset with other with a good GMAT score, then you need to be aiming 2030 points higher around that.",agent
63,04:31,"I, I'm like letter of recommendation would be from the organization, right?",prospect
63,04:35,"Not from the college which it's 4.5 years since I left college, right?",prospect
63,04:41,Typically again from your immediate supervisor.,agent
63,04:43,That would be the ideal thing.,agent
63,04:45,The immediate supervisor I can arrange a good letter of recommendation and how many letter of recommendations are required.,prospect
63,04:53,"Again, that that is something we need to look at every business school's requirements.",agent
63,04:58,"So that may vary from one Business School to Business School in, in in terms of other parts of your profile.",agent
63,05:04,"If if you need help with profile evaluation, better thing it would be to get in touch with a good admissions consultant so that they can, because we're at the prep side of things, so they can verify your evaluate your profile and then recommend which courses, which programs would suit your profile.",agent
63,05:20,I did that.,prospect
63,05:20,"I did recommend to, I'm, I mean, I did consult two or three bill consultants and what I, what I finalize things on that first I need a GMAT score and then I need to, and like almost all of them told me that you have a decent profile, but the first thing is you need to get this GMAT score out of the way.",prospect
63,05:45,"So they, they didn't like force me on any particular score, but but yeah, they, they told me that first get the GMAT out of the way.",prospect
63,05:55,Then we can plan the applications to which school and everything.,prospect
63,06:00,"But yeah, they do did tell me that that the profile is a decent profile because I do have exposure also.",prospect
63,06:07,"And back in the college days, I used to do some event organizations as well.",prospect
63,06:11,I was part of extracurricular activities as well.,prospect
63,06:14,"So yeah, yeah.",prospect
63,06:15,And academic wise is also decent enough.,prospect
63,06:19,Got it.,agent
63,06:20,So yeah.,agent
63,06:20,So you have that cover?,agent
63,06:21,Exactly.,agent
63,06:22,"I mean, that's typically what was admission consultancy anyway, because Dmart is your first step.",agent
63,06:26,"Once you have that score out of the way, then the rest of the process starts making sense that you can peacefully devote good two to three months to work on your application.",agent
63,06:33,"And you know, you should you join an Envision consultant, you also want to give them sufficient time as well to work with you on your application essays and all.",agent
63,06:40,So that is there.,agent
63,06:42,And plus the good ones are booked by me.,prospect
63,06:44,"So the timeline that you have, March and April is actually required for you because then the consultants that remain after me, they're generally not that good.",prospect
63,06:53,"So, so, so March, April timeline is pretty important for round one.",agent
63,06:58,So do do you recommend any of the consultants?,prospect
63,07:00,"Like do I, I'll give you website links after our call.",agent
63,07:04,I'll share the website links of the recommended division consultants.,agent
63,07:06,"You can contact them, try and have an initial conversation if needed, but I'll I'll share those links with you.",agent
63,07:13,OK.,prospect
63,07:14,"And one more thing like do you give a mock test before joining so that I can evaluate like do I need to hello, your voice sort of broke off you're back now.",prospect
63,07:23,"Yeah, please go ahead.",agent
63,07:25,"Yeah, I was asking that do you provide a mock test?",prospect
63,07:29,"So before joining and before like actually moving into the finances thing, I do get to know like where I stand so that do I need self practice still more or can I go with the exam?",prospect
63,07:41,"Because anyways, like I discussed with you, I'll be able to take only one or two months program, not more than that.",prospect
63,07:48,It's quite expensive as well.,prospect
63,07:50,"So like I want to go in with like half, more than half prepared and like only defining things and to target the score and I want to achieve.",prospect
63,08:03,Got it.,agent
63,08:04,So we do have a free mock test.,agent
63,08:05,We have a free trial course.,agent
63,08:06,Have you joined that free trial course?,agent
63,08:09,"No, not yet.",prospect
63,08:09,My EG matter.,prospect
63,08:11,I haven't tried anything.,prospect
63,08:12,I just contacted just now like in two weeks back.,prospect
63,08:15,Got it.,agent
63,08:16,So there's a free trial course.,agent
63,08:18,I they share the direct link to the free trial course.,agent
63,08:20,It has 25 free video lessons across verbal content DA.,agent
63,08:25,Typically these are interactive video lessons.,agent
63,08:26,A file takes about 30 minutes of your time.,agent
63,08:28,"After every concept, there's a short course that gives you an understanding of how well you've learned the concept.",agent
63,08:33,So you have those as part of your free trial.,agent
63,08:36,Free trial is like 5% of the full course.,agent
63,08:38,"You have one free full length adaptive mock test called the Sigma X mock which will give you complete analysis just like the official D Sorry, sorry, sorry to cut you off.",agent
63,08:47,Your voice broke.,prospect
63,08:49,Got it.,agent
63,08:49,So what I was saying was free trial has 25 plus free video lessons and apart from that you have one free mock test available.,agent
63,08:57,It's a full length adaptive test called the Sigma X mock.,agent
63,08:59,It will give you the analysis just like the official GMAT.,agent
63,09:03,"OK, So you can take that as part of your free trial course.",agent
63,09:07,"So in fact, let me show you how that mock would look like, how the interface would look like.",agent
63,09:13,"One SEC, sure.",prospect
63,09:15,"And one more request, can I also get the recording of the session?",prospect
63,09:20,"I will do that, of course, certainly.",agent
63,09:23,Sure.,agent
63,09:23,Let me share my screen.,agent
63,09:43,Yes.,agent
63,09:43,Can you see my screen?,agent
63,09:45,"Yeah, perfect.",prospect
63,09:46,Now this is what your first mock test will look like.,agent
63,09:50,"I mean, of course, overall has five full length tests.",agent
63,09:52,First one is available in your free trial course.,agent
63,09:54,"It will take 2.5 hours of your time, so you need to reserve the time, you know, and take it when you're at your best.",agent
63,09:59,"You're not exhausted after the end of a, you know, long day's work because we wanted to be a good indicator of your ability.",agent
63,10:07,"Now, once you take this mock, you'll get a clear breakdown.",agent
63,10:09,"What is your verbal ability, Converb ability, DI ability, and you will also get the further breakdown.",agent
63,10:15,"So for example, within verbal, where, where are you stronger?",agent
63,10:19,Do are you strong in critical reasoning or are you stronger reading compression?,agent
63,10:22,"You get this, these data points and you'll get the complete question wise attempt.",agent
63,10:27,"You have this time management chart where you can see for different question, what is the time you took?",agent
63,10:32,What is the median time?,agent
63,10:33,What was the difficulty level of the questions?,agent
63,10:35,You can see the topics you got right or wrong with timing info as well as detailed solutions to each and every question that you attempt here.,agent
63,10:41,"So essentially 2.5 hours, you'll get a complete picture of where you spend, where you stand right now.",agent
63,10:48,"OK, So the first level, yeah, go ahead.",agent
63,10:51,"In GMAT there is only these three sections, right?",prospect
63,10:54,"Critical reasoning in relation then quantitative, right, Verbal, quant and data insights, Yes, yeah, verbal, quant and data.",agent
63,11:02,"So data insights, is that critical reasoning part only, right?",prospect
63,11:05,"No, no, no, no, no.",agent
63,11:06,Verbal has two subsections.,agent
63,11:09,"In fact, let me share the whiteboard.",agent
63,11:12,We will discuss by actually by critical reasoning.,prospect
63,11:14,"What I'm trying to refer is that 2 statements are given and according to those statements, you can decide that if first statement is enough to answer second statement, data sufficiency, which is a part of data insights.",prospect
63,11:28,Data insights.,agent
63,11:29,"OK, yeah, yeah, that's what I was referring.",prospect
63,11:31,So that is under data sufficient.,prospect
63,11:34,So data insights is more than data sufficiency.,agent
63,11:38,"Yeah, yeah, of course.",prospect
63,11:40,Explain that only you you're able to see the whiteboard.,agent
63,11:43,"Yeah, yeah, correct.",prospect
63,11:44,"So 3 sections, verbal, content, data, insights.",agent
63,11:47,"Verbal has 2 broad subsections, critical reasoning and reading comprehension.",agent
63,11:51,"Critical reasoning is where you're given a paragraph, you basically identify strengtheners, you evaluate the argument, you look at assumptions behind that argument.",agent
63,11:59,So which is basically making sense out of a paragraph.,agent
63,12:02,"Reading comprehension is unseen passage, making sense out of a passage.",agent
63,12:05,"Then you have quant, it has 2 broad areas, arithmetic and algebra.",agent
63,12:11,"Arithmetic further has three areas number properties, even odd prime numbers, word problems, distance, speed, work rate and so on and advanced topics probability, permutation combination.",agent
63,12:23,These topics data insights is four data sufficiency which is what we were talking about multi source easing two-part analysis and the fourth one is graphs and tables or in other words graphics interpretation and table analysis.,agent
63,12:42,This is the broad overview of the exam.,agent
63,12:45,"And do you provide like part exams also mock exams like I I, I am yeah sectional mocks because I get what verbal and quantitative is but for DI and I have practice mostly data sufficiency till now.",prospect
63,13:01,So I just want to see like what type of questions is other 3 sections out correct?,prospect
63,13:06,"So in the full course, we have 50 plus sectional mocks with individually you'll have 15 sectional mocks in verbal, 15 plus in quant and 15 plus in DI.",agent
63,13:17,"In the free trial course, you get one, one free sectional mock for each of these areas, verbal content, data, insights.",agent
63,13:23,"OK, one, one is there, right?",prospect
63,13:25,Absolutely.,agent
63,13:26,Sure.,prospect
63,13:26,"And in that they will also when when once submitted, they will also specify that this question was of which out of these four which path?",prospect
63,13:34,"Yeah, absolutely.",agent
63,13:36,Yeah.,prospect
63,13:36,OK.,prospect
63,13:37,And one more question.,prospect
63,13:37,"So in quant you are telling that arithmetic and algebra, so there is no geometric lines.",prospect
63,13:43,"And yes, there is no geometry.",agent
63,13:46,"No, there's no geometry, no geometric.",prospect
63,13:48,"A couple of concepts are there in coordinate geometry, but that will cover as part of algebra only, but no geometry otherwise.",agent
63,13:55,"So the like back in the day in 10th in not in 10th, I think in 12th we used to do the lines and planes that is there or not No, OK, just couple of concepts in coordinate geometry that is it OK, sure, sure.",prospect
63,14:13,Right.,agent
63,14:14,"Any other questions, doubts and then no, I think I'm good with this, but I'll need at least this week so that on.",prospect
63,14:26,"I'm planning since you said no that we don't, I don't need to give an exam at the exhausted state.",prospect
63,14:31,"So I'm having that on probably Saturday morning I'll give full exam and then maybe Sunday morning, maybe Saturday sectional exams and Sunday morning I'll give the complete exam.",prospect
63,14:44,So after that I can flex every start I can plan to take the course.,prospect
63,14:49,So what do you suggest?,agent
63,14:50,"What will be the better like according to what you have got from my insights, Like what will be better one month or because I'm thinking one month will be a little crammed up time and maybe I feel like.",prospect
63,15:04,And one more question.,agent
63,15:05,"So if I feel at any time that I need extension to this, So what is the way to wait for that and what are the finances for that?",prospect
63,15:13,Correct.,agent
63,15:14,Extensions are priced at $89.00 a month standard.,agent
63,15:16,"Whichever course you go for, be it one month, be it 2 month, there's a standard extension price of $89.00 a month.",agent
63,15:21,"So we'll at any point in time if you feel the need to extend the course, you'll have that option $89.00 a month.",agent
63,15:29,OK.,prospect
63,15:30,"And if I go for like 2 months, you were giving 112 months, $159, right, 159 as part of the promotion that we were running at that point in time.",prospect
63,15:43,"It's not live right now, but I can take an approval and help you out with that.",agent
63,15:47,"Like two months at 159, yes, OK.",prospect
63,15:53,So do you think like two months will be sufficient for my preparation like the place I am in and the what I have I shared with you like what I have done till now?,prospect
63,16:06,"So will two months will be sufficient or I need more than that, Correct.",prospect
63,16:10,So first thing is we don't know what your baseline score is right now.,agent
63,16:14,"So at this point in time, both of us, we don't know whether you're at A500 or A600 or a 555, we don't know that.",agent
63,16:21,So once we have this.,agent
63,16:22,"So what we'll do is once you've taken the mock test, we'll do this session again.",agent
63,16:28,"I'll create a study plan for you, which will basically give you an understanding of what your strengths and weaknesses are, how much time you're looking at overall, what are the steps involved?",agent
63,16:36,Do you need to cover foundations in any area or can we directly move to sectional mocks or taking full length mocks?,agent
63,16:41,"So we'll do this call again, then we'll create your study band and then it will give us a clearer picture of what your timeline should be.",agent
63,16:49,Should you be looking at one month of prep?,agent
63,16:50,Should you be looking at 2 month of prep or maybe more?,agent
63,16:53,"But mock will answer that question for us actually, correct, correct.",agent
63,16:56,Actually my only concern this part is like I don't want my like I'm taking the course also and my like my money is getting wasted and I'm not able to achieve that.,prospect
63,17:09,"So that's why I want to be totally sure before getting the course and everything, because see, the GMAT and everything is, we all know that it is an expensive affair.",prospect
63,17:19,It is correct.,agent
63,17:20,"After that, the exam will be there and going abroad.",prospect
63,17:23,"So I'm, I'm trying to manage my finances so that I don't waste anything before even getting started.",prospect
63,17:30,Got it.,agent
63,17:31,"No, no, I appreciate the fact that you're careful with your finances.",agent
63,17:34,"So again, that, that, that is the reason why that second call would be needed so that we have a clear time.",agent
63,17:39,"Now, let me show you an example of what a study plan looks like.",agent
63,17:43,"Sure, what's and during this whole journey, like there will be different tutors or who'll be supporting me or who'll be like contacting me, correct.",prospect
63,17:53,I I'll explain the support as well.,agent
63,17:55,"So firstly, we'll look at the study plan.",agent
63,17:57,Let me share my screen.,agent
63,18:05,Are you able to see my screen?,agent
63,18:09,Yeah.,agent
63,18:09,OK.,agent
63,18:10,"Now, first thing is now what I was saying was the study plan, yes.",agent
63,18:14,"So based on where you stand right now, the course has an AI driven study plan which we can create in our next section, our next session.",agent
63,18:21,"In that study plan, to create that high level plan, you'll need three things.",agent
63,18:25,"Your starting score, your target score and the time that you can devote every week with that study plan will give you based on your current instance and weaknesses, a clear personalized target for each area.",agent
63,18:36,So you'll have different goals even in critical reasoning and eating comprehension or the DI areas or quant areas as well.,agent
63,18:43,"And based on your time investment, it will also give you a clear cut timeline.",agent
63,18:47,"So for example, CR to go from 57 percentile to 95 percentile, you'll let's say take about 1.6 weeks of effort.",agent
63,18:53,So study plan will give you the timelines in that much depth.,agent
63,18:57,"And for an individual area like wobble, it will show you the your time investment as well.",agent
63,19:01,"Well overall, so this guy for example, to go from 48 percentile to 97 percentile will take about 90 hours of effort.",agent
63,19:07,You'll have that info.,agent
63,19:08,This is your total preparation time.,agent
63,19:10,"It will include time to work on any foundations if needed, practicing section marks, full length marks.",agent
63,19:16,All of that time is included and basis that you get a tentative exam date.,agent
63,19:21,"So right from the beginning, you can see what kind of timeline you are looking at.",agent
63,19:24,"Are you looking at one month, 2 month or maybe more?",agent
63,19:27,We can we can look create that plan and know for sure.,agent
63,19:30,Plus study plan will also give you the individual steps that you need to take on a particular area like critical reasoning or reading comprehension.,agent
63,19:38,"For example, 2 steps in critical reasoning, we need to cover foundations.",agent
63,19:43,We need to cement those foundations by doing a structured and targeted practice.,agent
63,19:46,"And for these steps, you'll get the hourly estimate as well how many hours you'll need for completing that step.",agent
63,19:52,"So will not only get this data step by step plan, it will also be in the right sequence.",agent
63,19:57,Should you do verbal for should you do quant?,agent
63,19:59,What should be the order?,agent
63,20:00,Verbal is recommended that you do it first because variety of concepts is lesser.,agent
63,20:04,DI should be covered last because verbal and con concepts are going to be helpful in learning.,agent
63,20:08,"DI will study, man will give you these and to track your progress continuously, you'll get this tracker.",agent
63,20:16,Exactly what you need to do on a given day is given to you.,agent
63,20:18,"Once you complete the task, you can mark it as completed.",agent
63,20:20,It will then be crossed off.,agent
63,20:22,You can adjust your hours.,agent
63,20:23,"For example, this day you committed to two hours, but you find your you took a leave let's say from work, maybe you can devote 4 hours so you can save it and close it accordingly.",agent
63,20:30,"Your time, not your study plan will align with it.",agent
63,20:33,So that's so even moving it from 2:00 to 4:00 hours.,agent
63,20:35,So will the task increase or something like it will be adjusted.,prospect
63,20:39,It will be adjusted basically you by design you will have one learning activity in a day.,agent
63,20:44,"But again, so let's say doing master combination course, the human effort is 7 hours since we are devoting 2 two hours every day.",agent
63,20:52,The 4th day it's we can devote 5 hours but overall effort is 7 hours.,agent
63,20:57,And by 22 to 24th we'll have six hours.,agent
63,21:01,"But by design, we are not starting a new learning activity on a particular day, which is exactly what's mentioned here.",agent
63,21:06,So you won't get multiple tasks in a day.,agent
63,21:07,"But again, let's say one hour on this day we complete the course.",agent
63,21:11,"You're not exhausted, not fatigue.",agent
63,21:12,"You can definitely start with the next step, that is anyway.",agent
63,21:15,Sure.,prospect
63,21:18,And one more thing.,prospect
63,21:18,"So suppose after giving the mock exam, I feel like I only need the test series.",prospect
63,21:25,I don't require the full course.,prospect
63,21:27,So is there that option as well as like 10 tests given to me?,prospect
63,21:32,"Unfortunately, no.",agent
63,21:33,"Like I mentioned in my e-mail, we don't have courses that cater to let's say just the mock test or just verbal, just **** just TI because, and there's a reason for it because a mock by itself is a diagnostic tool.",agent
63,21:48,It tells you what your current ability is at a particular point in time.,agent
63,21:52,"For example, let's say the student takes a mock and he gets a 665.",agent
63,21:58,Let's say he wants a 7:05.,agent
63,22:00,"Now the analysis, this is only diagnostic data.",agent
63,22:04,"This is only telling us where you're strong, where you need more help.",agent
63,22:07,"But let's say if this guy were to improve quant, we need to go deeper into what exactly his gaps are.",agent
63,22:13,Let's say arithmetic is a 77 percentile and we need to improve on this area.,agent
63,22:18,"Then your practice data becomes very, very crucial.",agent
63,22:21,How would you improve arithmetic?,agent
63,22:23,"Let's say within arithmetic, we just want to talk.",agent
63,22:25,We just want to see how to improve in number properties.,agent
63,22:29,Now your topic was data is very important.,agent
63,22:31,"We see that divisibility and is a strong topic, but estimation rounding is a weak topic.",agent
63,22:36,"Especially the timing issues are there, plus hard questions.",agent
63,22:38,Accuracy is not that great.,agent
63,22:40,"Now, if this is a problematic topic, you'll need access to the foundation course to fix this particular topic.",agent
63,22:48,"In this case, estimation and rounding, you'll need to revise the concept.",agent
63,22:53,You'll need to revise the approach.,agent
63,22:54,"So that is why an integrated courses, courses very much needed because mock only gives you your ability at a particular point in time.",agent
63,23:02,"So that's the reason why we don't offer different courses, I mean section specific or content specific courses.",agent
63,23:10,"But let's say if you're only interested in mock, let's say let's say you're not, you already had a good ability, you just want to work on your test readiness and you want 6 new mocks, then go for a short course.",agent
63,23:21,"No, then go for a one month course at $99.",agent
63,23:24,"Or let's say if or you want to let's say take mocks in 15 days, we can give you a 15 day course it at $49.00.",agent
63,23:31,"It will still have the entire content, but so basically I can shuffle my time according to what my abilities got it.",prospect
63,23:41,"And OK, this is one Part 1 extremity of the spectrum, but let's move to the other one.",prospect
63,23:46,So suppose I need like I did five.,prospect
63,23:50,"You're saying that we have 5 full mock tests, right?",prospect
63,23:53,Yes.,prospect
63,23:53,So now suppose like even after five I need some more mock test.,prospect
63,23:58,So what is the way to get that?,prospect
63,24:00:00,Like it is it will will it be provided as in the course or I need to take another course like what?,prospect
63,24:08:00,What will be that correct.,agent
63,24:09:00,So the course overall has five mocks.,agent
63,24:12:00,"So it's not that we hold back any mocks from a student and then you know for an additional course, give those mocks.",agent
63,24:18:00,No core course has five mocks.,agent
63,24:20:00,Now let's say you exhaust these mocks.,agent
63,24:21:00,First thing is you ideally should not be in a position where you have exhausted the Mogs and you still need further improvement.,agent
63,24:28:00,Why?,agent
63,24:29:00,"Because if a mock tells you that you are at a 665, you want to go to a 715.",agent
63,24:32:00,Better to do course correction before you take the next mock firstly.,agent
63,24:36:00,So ideally we should not be in a situation like this.,agent
63,24:39:00,"But let's say in the event that happens, first thing is you get 2 free mocks on mba.com.",agent
63,24:44:00,I I hope you're aware of that.,agent
63,24:46:00,You do.,prospect
63,24:47:00,You can retake those mocks as well.,agent
63,24:50:00,"In fact, in the first retake most of the questions are new SO2 free you get there.",agent
63,24:53:00,"Mocks 326 are available for a purchase on mba.com, that official website of GMAC, the console that runs the exam.",agent
63,25:00:00,So then you go for mocks 326.,agent
63,25:02:00,The retail price of those is close to 108 dollars.,agent
63,25:05:00,"If I if my memory serves right, EGMAR students can get those official mocks at a discount.",agent
63,25:10:00,"So in case you want to go for 326, you can write to the team, they'll tell you the available discount offer.",agent
63,25:15:00,Then you can get the three mocks 326 at a discount from mb.com.,agent
63,25:20:00,"OK, but ideally these fives are sufficient, correct?",prospect
63,25:25:00,"Ideally, these five are sufficient, correct?",agent
63,25:28:00,"Because only the first mock is what you'll take right now, the free trial one.",agent
63,25:32:00,The rest 4 you'll take towards the end of your journey.,agent
63,25:34:00,"Once verbal content DI, everything is sorted, foundations are done, you have practice, You've taken sectional mocks, Sure.",agent
63,25:41:00,"And now suppose like if I have some doubts in the like, I give them all, then I have sectional partner, then have doubts.",prospect
63,25:48:00,"So who'll be the support system, correct.",prospect
63,25:52:00,Like what is support?,prospect
63,25:54:00,So two kinds of support.,agent
63,25:55:00,One is subject matter support.,agent
63,25:57:00,Now let's pick any video lesson.,agent
63,25:59:00,"Let's say, let's pick this topic impact of only and all and inference in critical reasoning.",agent
63,26:05:00,"No, the doubt could be, let's say related to the concept or the solution of a question.",agent
63,26:08:00,"Right here, you'll have the doubt claim feature.",agent
63,26:10:00,Do you have a question?,agent
63,26:11:00,"Click on yes, you're taken to the forums.",agent
63,26:13:00,The forums is where you can post your query.,agent
63,26:16:00,Our subject matter experts respond to that query within a business day and the discussion log is maintained.,agent
63,26:22:00,So 90% of the times you'll see somebody has already asked the concern that you have.,agent
63,26:25:00,You can see the response and clarify your doubts on the spot.,agent
63,26:28:00,"Don't have to ask anything, don't have to post anything.",agent
63,26:31:00,"Like majority of the time to go 30,000 plus queries are already addressed.",agent
63,26:35:00,Individual more question solution will also have this same ask and expert feature.,agent
63,26:38:00,Individual question bank solution questions will also have the same ask and expert feature.,agent
63,26:43:00,This is what your subject matter help.,agent
63,26:45:00,"Now we also have strategy support, or in other words, dedicated mentor support.",agent
