transcript_id,month,conversion_likelihood,reasoning,key_phases,prospect_keywords,emotions_detected,location,education,organization,date
32_20250113,Jan,0.4,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Prospect’s performance,Agent drawing up plan,Explaining product,Price discussion","Drew, Hyderabad, Yeah, India, lived, born, moved, years, Hyderabad has developed, tech companies, Hyderabad, quant, lot of tech, lot, yeah, bit, scheduled for April, test is scheduled, pretty competitive GPA, April, work experience profile, competitive GPA, Yeah, ideally, Yeah, cementing quizzes, medium cementing quizzes, hard cementing quizzes, questions, cementing, quizzes, GMAT, yeah, call, practice, question, motive, enrolls, guidance, happened, Yeah, Great, wrong, good, reasoning, months, pat, suppose, Yeah, sounds great, great, sounds, helpful, Bye, walking, supposed","gratitude,optimism","Hyderabad, Mumbai, US, Canada, Delhi, India",No Info,"The Pacific, Hyderabad",No Info
33_20250114,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion,Price discussion","Personal study plans, NMMS Mumbai, CAT, educational background, GMAT, plans in terms, questions, MBA, Yeah, hours easily, holiday this Saturday, GMAT, hours, college, classes, Saturday, Yeah, Scroll, questions, English, good, correct, question, guess, yeah, left, left two questions, questions, perfect, latest, time, CAD, correct, format, test format, days, timed format, timed, SEC, attempt, GMAT Club, September intake, Yeah Sir, GMAT, Club, Sir, month, September, free trial, free, trial, Sir, parents today, Bye, today, talk","realization,gratitude",Mumbai,No Info,"CAD, GMAT, CAT, EG, GMAC, Christ University",2 day
34_20250114,Jan,0.4,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Agent maintained high confidence or relief near end","Q&A,Wrap","audible, Yeah, problem, superb, Madrid or Barcelona, Berkeley yeah, Chile, MBA, forward, Yeah, Perfect, April, late April, Test late April, months, problem, wife, months program, months, Yeah, started yesterday morning, thing, started, program, started yesterday, join back front, Yeah yeah, join back, back front, Yeah, front down Yeah, back, wait, yeah, Amruth, side yeah, perfect, questions, side, Bye, good day, day, good","approval,gratitude,admiration,optimism",No Info,No Info,No Info,No Info
35_20250115,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion,Price discussion","GMAT, years, work, Yeah, working, experience, work experience, current, Yeah, terms, exam, sector, medical, sense, generation entrepreneur, aspect, MBA, yeah, executive MBA, fine, attempt, executive, campus, exam, Yeah, hours, month model, buffer, study, plan, day, June, Yeah, month, continue, finish, faster, month fee structure, exam in June, catalyst, Yeah, month, fine, number, week, back, answered my questions, reach outlet, Bye, Yeah, fine, questions, reach","approval,gratitude,optimism",US,No Info,GMAT,"those 4 years, 4.4 years, 2 months, 2 years"
36_20250114,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion,Price discussion","year, Yeah, placements and internships, internships, consist of placements, consist, placements, time, direction, part, Shraddha Jaiswal, thinking, GMAT, Yeah, GMAT strategy expert, MSR and TPA, Yeah, summer break, wanted, Davina, summer, break, summer break starting, month summer break, Yeah, check my schedule, Yeah, check, schedule, attend our part, part, attend, presentation, call, session today, today, session, Bye, pleasure","approval,gratitude,gratitude,joy",No Info,No Info,No Info,No Info
37_20250115,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion","Yeah, time, critical reasoning, lot, reasoning, question, spent, critical, Yeah, Correct, question, questions, adaptive, thinking, minutes earlier, figure, Yeah, May. Yeah, verbal, cat, thing, March end, aware, score, questions, practice, Yeah, verbal, GMAT, October, GMAT questions, core structure, quiz quiz size, single semantic quiz, quiz size, quiz quiz, semantic quiz, single semantic, quiz, questions, yeah, time, tired, point in time, verbal, read, point, joined, Bye, learnt my lesson, lesson, learnt, gonna, section, started, patience","optimism,gratitude,optimism,optimism,optimism",No Info,No Info,No Info,No Info
38_20250115,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion","fine, Yeah, business administration, bachelor in business, Sadaksha, Jaipur, Mad, plugged my laptop, Yeah, years ago, Round, year, months, ago, prepared, attempts, shortened the length, Data Insights, questions, Focus edition, Gmail Focus edition, question paper, start, length, Yeah, MBA institutes, fair, weekends, MBA, institutes, specific institutes, correct, Yeah, maths, hours, scored average, weak point, average, point, Fair, Yeah, Mac Club, Club, Mac, great, Compared, issue, Bye","approval,gratitude,realization",Jaipur,bachelor,UP,No Info
39_20250116,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Agent drawing up plan,Explaining product,Price discussion","GMAT, Yeah, Mike, basically, GMAT preparation, thing, GMAT thing, GMAT prep, years, finance, MBA, kind, Yeah, year MBA, investment banking, private equity, skill set, front end role, thought, valued, front role, front, time, front end, ball ballpark figure, yeah, GMAT thing, ball ballpark, ballpark figure, thing, work, GMAT, correct, answer, Yeah, planning to start, start, Max, planning, months Max, Alright, idea, Yeah, Bye, put it forward, forward, put, happy","approval,gratitude,joy,admiration,realization",No Info,No Info,"Amrit, GMAT",No Info
3_20250102,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion,Price discussion","manufacturing sector, yeah, role, manufacturing, masters, sector, masters yeah, work, Yeah, top notch universities, MBA, years, director level, notch universities, recognised university, company the people, mail today, mail, today, mail from Jessica, students, Jessica, hours, secured scholarship, Yeah, give, geomet exam, exam, interrupt, sections, geomet, alright, minute each quant, quant verbal, verbal yes inside, sections, minute, quant, verbal, inside, application starts, year, explain, application, starts, type, schools, Yeah, ","gratitude,gratitude",No Info,"engineering, masters",Budweiser,"2016, 20, 3 years, 46 years, 21"
40_20250116,Jan,0.4,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Prospect’s performance","Sheta, Ghaziabad, Vikram, bit of echo, bit, echo, preschool, nice, George Washington University, accept GMAT, MBA, GMAT, George Washington, Washington University, Vikram, thing, Zada work Ethani, Sami hoga zada, work Ethani Sami, Ethani Sami hoga, Ethani Sami, Zada work, hoga zada, work Ethani, GMAT Space Engine, join, science, job chala Gaya, GMAT, GMAT Space, chala Gaya hai, Gaya hai, app mention, Yeah, thing, app, mention, psyche problem problem, problem, human psyche problem, Agar practice Mereko, practice Mereko Khali, Mereko Khali, Agar practice, practice Mereko, Khali is stopping, stopping me issue, Agar, Bye","gratitude,gratitude,optimism",Ghaziabad,No Info,Vikram,No Info
41_20250117,Jan,0.8,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion","Yeah, months, mock test, started, started any preparation, mock, test, preparation, Sandeep, hours easy, easy, hours, GMAT online, preparation of GMAT, platforms like Cora, GMAT, Yeah, question, perfect, point, guided, video, related, mentioned, correct, question, till, access, test, live, coming, practice, Yeah, Delhi, answer, Delhi NCR, question, East Delhi, learning journey, learning, Yeah, slightest possibility, Sunday Max, possibility, Max, slightest, discount, correct, Bye, thing, questions, session, recording","optimism,gratitude,optimism,optimism",No Info,No Info,CRD,"the end of 4th month, 3 months"
42_20250119,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion,Price discussion","Yeah, sense, yeah yeah, theek yeah yeah, Amruthai, topic wise etcetera, GMAT, performance improvement areas, years, India, ISB, Europe or USI, preference, product management, experience, years in tech, yeah, hours, entire day, entire, day, days, putting, assume, half hours, topic right Andover, suppose, time, hours, feel, half, suppose suppose, pays methodology, quant is powered, methodology, quant, powered, pays, Yeah, theek, hai, theek hai, Yeah yeah, cool, clear, wanted, yeah, section is quant, Bye, quant, section, alright, good, Amruth","approval,gratitude",Amruthai,No Info,GMAT,No Info
43_20250119,Jan,0.4,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, GMAT, cat, options, questions, percentile, give CAT, switch, GMAT, accept code, code through GMAT, CAT, colleges, works, apply, accept, GMAT, mock mock test, correct, mock test websites, give GMAT, CAT, GMAT preparation, compared to Enmet, Yeah, hours, main thing, main, gmat, giving, audible, give, month course directly, GMAT, scored, question, skipped, DII scored, month, world, yeah, January, time, planning to start, start, yeah yeah, trip, business trip, Visa credit card, credit card, Visa credit, Visa, Bye, Visa debit, card, inform","approval,gratitude,optimism",No Info,No Info,"CAT, GMAT, IIM","85, 27"
44_20250119,Jan,0.5,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end","Q&A,Wrap,Prospect’s performance","Chhattisgarh, urban company, years, snap, Tata, thought, science student, urban, corporate ladder, move upstairs, good, feel like MBA, etcetera, MBA, weekends, India, Leah, correct, future plan, date will differ, date, Yeah, GMAT, differ, miss, accommodate, Yeah makes sense, makes sense, line of thought, Yeah makes, sense, thought, makes, line, months, website, proceed, mentor, call, target, give, credit card, debit card, card and debit, card, Bye, GSE extra, wanted, GSE","approval,gratitude,admiration,optimism,optimism","Chhattisgarh, Gurgaon","science, engineering","CAT, BBA, Pan India B&M, Urban Company, BBM, NPS, Apollo, Tata, Chhattisgarh, UP","5-10 years, 2020, the last 1.5 years"
45_20250119,Jan,0.3,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Agent maintained confidence or relief near end","Q&A,Wrap","Yeah, GMAT exam, started, honestly, preparing, GMAT, good, started honestly, work experience, years of experience, experience, hours, Delhi University, Yeah, Edel finance, days, Yeah, things in terms, months, things, terms, degrees, change, make, Yeah, time, score, happen, focused, GMAT, GMAT focused, phases, give more importance, make a strategy, portions to give, start, months, importance, mock, make, Yeah, months, Yeah, Tuesday, good day, day, days, Bye, good, couple","approval,gratitude,optimism",No Info,No Info,GMAT,No Info
46_20250117,Jan,0.9,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion",", Monday through Friday, hours, calendar properly, give, showing my calendar, Friday, change on Saturday, Saturday, Yeah, June, test, hours, Sunday, Mat, calendar, questions, point in time, time, verbal, point, great, swimming, considered failed, part of regime, Yeah, system will decide, decide, system, mock test, test, yeah, mock, test mock test, score, Radha, Sunday, month, installment, parts, divided, problem","gratitude,approval,optimism,optimism,optimism",No Info,No Info,No Info,No Info
47_20250120,Jan,0.7,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation, Agent invested justifiable time in product explanation phases, and prospect's engagement in Q&A/performance discussion was more","Q&A,Wrap,Price discussion,Agent drawing up plan,Explaining product,Price discussion","fifty, Yeah, Saturday and Sunday, CRD, hours, Sunday, Saturday, week, study, correct the deadline, deadline, quiz practice files, correct, quiz practice, practice files, quiz, practice, time timer, quizzes, time, Nice, answer the question, moment, learning, concerned, makes nice, Yeah, nice, makes, made a plan, time, comfortable, questions, Wow, nice, USA from Europe, good, coming from Brazil, gonna, person from USA, Brazil, Yeah, Bye, time, clear, lot, explaining, preparation, preparation time","gratitude,optimism,optimism,optimism",No Info,No Info,No Info,No Info
48_20250120,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Prospect’s performance,Agent drawing up plan,Explaining product,Price discussion",", yeah, schools, schools in India, India, GMAT, heard verbal, verbal is difficult, difficult and quant, GMAP, application process, good consultants, start working, working with step, week like compulsory, yeah, idea, step, miss step, long, miss, great, supposed to score, score, Manchika, Panchika, Bye","approval,gratitude,optimism,optimism,optimism",No Info,No Info,No Info,No Info
49_20250116,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Agent drawing up plan,Explaining product,Price discussion","yeah, gave cat NMAT, gave, Pushing, long, busy, Karna Pateka Mujhe, Pateka Mujhe, miracle Waheed parpura, Waheed parpura batao, parpura batao details, batao details core, details core report, miracle Waheed, Waheed parpura, login kuru, yeah, Dedicated to GMAT, minute, GMAT, Hogana, diya, usko diya, offer, job will start, Yeah, GMAT club, month, Sunkar pachas Ganteka, issue, job, start, activated for free, yeah, enroll, free, activated, quizzes, correct, IMS, GTP GMAT mocks, mocks, nice, TTP, GTP GMAT, GMAT mocks, GMAC, GTP, job laptop, devices home account, correct, account, home account, friend, job, laptop","gratitude,gratitude,admiration,admiration,optimism,optimism",India,No Info,"BILR, GMAT, ISP, NMAT",No Info
4_20250103,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion,Price discussion","NMMS Mumbai, study plans, MBA, GMAT, Mumbai, Ahmedabad ISB, study, educational background, hours, give, easily give, easily, day, Yeah, Max March, Sir, Yeah, Sir, video, hearing, con, good, perfect, exams, Yeah, pep talk, studying things, correct, motivating, mentioned, pep, talk, Yeah, teams, teams meeting, company teams installed, company teams, teams installed, teams call, happening, Yeah, days, months, pricing, give, discounts, decision, approval, Yeah, Sir, joining, back, thing, high, probability, helping","approval,approval,gratitude,optimism","India, Mumbai, Ahmedabad",No Info,"CAT, DevOps, GMAT, PGPX",No Info
50_20250121,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion","Yeah, Australia National Australia, National Australia Bank, start my journey, GMAT, Australia Bank, Australia National, National Australia, years back, back, found, GRE, Yeah, years, GRE mock, correct, attempt, yeah, GRE, time, questions, understand, verbal, mock, yeah, Scroll, concept, nice, cat, Hyderabad, Technical, ASB Hyderabad, docs clarified, clarified, business day, docs, strategy help supported, thing, steps, day, MBA, yeah, Correct, work, extend, Delhi NCR, ahead, skills, personal number, yeah, number, Bye, personal, dropped a text, dropped, text","approval,realization,optimism",No Info,No Info,"GMAT, WhatsApp, ISB Hyderabad, CAT, Data, GRE, Australia National Australia Bank",No Info
51_20250121,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end","Q&A,Wrap,Price discussion,Price discussion","data science, science, join the MBA, computer science, Business School, master in data, master, year of study, MBA, full time job, time, data science, time job, full time, hours, data, good, score, school, ideal scenario, current score, Zee Match, time, correct, correct, timeline which year, starting, timeline, schools, apply, clear, year, correct, couple of days, prepare, days, couple, preparing, start preparing, day, month, yeah, score, looked, recall, month score, mock, things, Bye, questions, drop","approval,gratitude,admiration,optimism",No Info,"science, bachelor, computer science, masters","Business School, NBA",20s
52_20250121,Jan,0.3,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Prospect’s performance","audible, Amruth, Yeah, late for writing, writing gmet, late, writing, gmet, alternative career, point of time, career or alternative, point, career, Yeah, mind is GMAT, things, ideal things, video I guess, things are represent, represent that video, yeah, Yeah yeah, ideal, guess, life yeah, material rereading, life, yeah, correct, material, rereading, hours, questions, critical reasoning, question, critical, type, reasoning, trial, suggest, WhatsApp, test, thing, write UPSC, write GMAT, write, question, tomorrow, Yeah, Amruth, time","approval,optimism,gratitude",No Info,No Info,No Info,No Info
53_20250122,Jan,0.2,Prospect showed positive emotions (more than 2) during wrap-up/Q&A,"Q&A,Wrap","Amruth, yeah, sectional, quantitative yeah, verbal sectional, percentile, parts, full length, yeah, April, write my GMAT, late March, MBA, round, early April, GMAT in April, yeah, years, mail push, days, put, Edelweiss Equities Capital, hours, correct, talk about discount, planning to start, start, start from today, sessions, today, discount, based, added for verbal, Initial Phase, nahi nahi, Phase, nahi nahi nahi, nahi, verbal, call, opportunity cost, follow your approach, months, cost, approach, reason, opting, opportunity, helpful, find, send, payment link, payment, yeah, make the decision, decision today","approval,realization,optimism",No Info,No Info,No Info,No Info
54_20250122,Jan,0.3,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Prospect’s performance","Yeah, Perfect, Yep, minute, give, office, good, time, yeah, school offer, GMAT, school, basically the reason, reason, March, offer, tunnel vision, Yeah, verbal, problem, tunnel, vision, crack, mind, Arun Sharma books, Arun Sharma, Sharma books, questions, bought Arun Sharma, Sharma, Arun, Sharma books cat, website pay, month, month course website, data NSP, video lessons suppose, months, website, pay, essential question, expected time, time for result, online it showed, days, essential, question, forget, current score, quality hours, hours, current, score, hours of dedicated, prep, dedicated prep","approval,gratitude",No Info,No Info,No Info,No Info
55_20250122,Jan,0.4,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, Perfect, watch, minutes, video, good, watch the video, audible, yeah, target score, cons yeah, score, good score, good, cons, targeting, , start, Yeah, free trial, diagnostic test, test, April, join eg Mat, communication, Yeah, GMAT, PDF, official GMAT, GMAT guide, PDF version, interruption, time, months plan, recommendation is purchasing, yeah, months, time, recommendation, purchasing, plan, Bye, day, good, good day","approval,gratitude,optimism,optimism",No Info,No Info,No Info,No Info
56_20250121,Jan,0.3,"Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end",Prospect’s performance,", coming, journey, day Monday, Friday, Monday, hours, spend, time, change the numbers, planner, allowing, change, numbers, wait, mentor, weeks, clear my cementing, cementing, lessons, test, clear, GRE, MBA, module, standard of algebra, algebra and arithmetic, standard, algebra, arithmetic, side showing, side, pretty, showing, question, payment in installment, installment, Bye, send, details, payment","admiration,optimism",No Info,No Info,No Info,No Info
57_20250122,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Agent maintained high confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Agent drawing up plan,Explaining product,Price discussion","famous exam, CAT, Data, syllabus, India, data interpretation, communication skills, pretty, Yeah, planning opening, opening my planner, tomorrow, starting, starting tomorrow, Nice, planning, personalized study plan, Stage, personalized study, study plan, accepting, parameters, personalized, study, Yeah, hours, practice, happened, sessions every Tuesday, Tuesday, grade, thought, ISB, GMAT, admission process, yeah, suppose, GMAT completely, Mohali, researching, Merchant Navy, MBA, working in Merchant, Merchant, Navy, lot of people, working hours, Yeah, Rajat has created, created some videos, merchant David thing, Rajat, ROI, David thing, merchant David, ship","gratitude,gratitude,admiration,optimism,admiration,optimism,optimism,optimism,optimism,realization",India,No Info,"GMAT, CAT, MSR, DI, Data",7-8 years
58_20250120,Jan,0.8,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Price discussion,Agent drawing up plan,Explaining product,Price discussion","Chitkala University, Nice, SPGM and NMS, University, Rajpura, Chitkala, NMS, aiming for SPGM, Jammu Jammu setha, Jammu setha koi, setha koi ETA, koi ETA iim, Jammu Jammu, koi ETA, Jammu setha, ETA iim, yeah, Sarah, Sarah quizzes, exercises, e-mail, quizzes, correct, text, immediately assessment, Inference, correct, Yeah, assessment, immediately, month, months, months, Netflix, Yeah, month, sakam, milaka, sakam milaka, Amazon, CAT or CMAT, GMAT, CMAT, Indian enrollment GMAT, yeah, GMAT job GMAT, CAT, ISB Hyderabad, ","approval,gratitude,optimism,optimism",No Info,bachelor,"NMS, Chitkala University, GMAT",No Info
59_20250121,Jan,0.7,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained high confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Price discussion,Agent drawing up plan,Explaining product,Price discussion","Google, mock test, gave, mock, test, low, total score, yeah, percentile, score, corresponds, considered, total, Monday, February, starting of February, set, starting, date, tomorrow, people, edit, incorrect answer, foundation, incorrect answer choice, Yeah, incorrect, answer, perceive things, mentorship, yeah, Kolkata, Summer, Barasat, MAD, test online, online, register, Sounds OK Suman, Yeah, months, installment, Suman, work, installment plan, months Yeah, Yeah, Fabrica in City, City Center, gonna, Fabrica, City, Center, nice","approval,gratitude,optimism,admiration,optimism,realization,optimism",No Info,No Info,Google,No Info
5_20250104,Jan,0.4,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end","Q&A,Wrap,Price discussion","Yeah, Yeah yeah, thinking, sat, focus, Round, good, marks, yeah, question, questions, hard questions, wrong, silly, time, algebra, Yeah, lot, mistakes, time, honest, question, struggled, needed, yeah, SEC, issue, case, verbal, Focus, Focus GMAT Focus, hours, Yeah, fine, access this thing, pay, pay by card, paying, net banking, card no issues, Yeah, love, option, number, details for enrolling, month, WhatsApp number, enrolling, Yeah, Bye, morning, fine, tomorrow morning, back, tomorrow, clock","approval,optimism,approval,gratitude,optimism",No Info,No Info,No Info,"Jan 30th, 27th"
60_20250124,Jan,0.5,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Prospect’s performance,Agent drawing up plan,Explaining product,Price discussion","plan in mind, plan, years, attempt, preparation, mind, Yeah, working professional, years, hours, year, experience with internship, work experience, internship, Yeah, completing, anytime till September, application anytime till, till September, week wise plan, submit the application, application anytime, anytime till, September, week, started with rating, rating comprehension, finding, Today, clear, Ideally, improved, expert in inference, inference, expert, confirmation, watch a YouTube, YouTube video, score lower, watch, , mock test, action item, tomorrow, test, Bye, word, parents, pricing","gratitude,admiration,optimism,optimism",No Info,No Info,No Info,"2027, 2026"
61_20250124,Jan,0.3,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion","Bluetooth, Tiga Tiga, Yeah, Connecting, good, functioning, Tiga, Yeah yeah, Yeah, questions, notes, GMAT, working, efficient, takedown, passage, , years work, percent, target the Ivs, give the exam, hitting, Ivs, learned, realise, hours, question, minimum, hour, Yeah, months, month, months to give, time, give, month thing, bit in depth, Bye, time","approval,gratitude",No Info,No Info,"GMAT, Tiga Tiga",No Info
62_20250124,Jan,0.4,"Prospect showed positive emotion (hope or confidence or etc.) during wrap-up/Q&A, Prospect showed willingness and curiosity in performance/targets discussions and Low stress or confusion during price discussion, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion","Q&A,Wrap,Price discussion,Price discussion","Bangalore, Nice, Mangalore, Delhi, fine, college, student, year, lot of people, people, meeting a lot, undergrad, Parashar PARAPARA SHARERER, year, undergrad of late, lot, Yeah, GMAT, Google, data, quant, weekends, books, searched, calendar view, data, Yeah, correct, data insights, Eiki Kuchilo, understand, view, quant, math in general, good, general, math, Tabi Pachi, Kekhara picks, Jodoke reviews, Bakigo companies, screen GMAT Club, Sony, GMAT Club, Bakigo, Bye, confirm",gratitude,"Delhi, Bangalore",No Info,No Info,No Info
63_20250127,Jan,0.6,"Prospect showed positive emotions (more than 2) during wrap-up/Q&A, Either prospect showed willingness and curiosity in performance/targets discussions or they had Low stress or confusion during price discussion, Agent maintained confidence or relief near end, Agent catered to the prospect needs with clarity during product explanation","Q&A,Wrap,Prospect’s performance,Agent drawing up plan,Explaining product,Price discussion","March or April, Couple of months, GMAT prep, months, April, years, Couple, March, Offshore and AUM, aiming at Pounds, GMAT Focus, Cambridge Offshore, GMAT, Pounds, AUM, GMAT score, college days, event organizations, yeah, March and April, back, days, part, data, Yeah, months, exam, correct, Sunday morning, time, exams, question, Part, suppose, extremity, spectrum, full mock tests, move, mock tests, mock test, weekend, mentor, contact, e-mail, touch on WhatsApp, touch, WhatsApp, good, Bye, share this video, share, video, Nice, interactive, session, Nice having interactive","approval,optimism,gratitude,optimism,optimism",No Info,No Info,"GMAT, gmatclub.com",4 1/2 years
